pointID,X,Y,Buffer_type,Area2000_road,Area2000_ref,Area2000_AC,Area2000_RC,Area2020_road,Area2020_ref,Area2020_AC,Area2020_RC,H2000_road,H2000_ref,H2000_AC,H2000_RC,H2020_road,H2020_ref,H2020_AC,H2020_RC,PD2000_road,PD2000_ref,PD2000_AC,PD2000_RC,PD2020_road,PD2020_ref,PD2020_AC,PD2020_RC,NPP2000_road,NPP2000_ref,NPP2000_AC,NPP2000_RC,NPP2020_road,NPP2020_ref,NPP2020_AC,NPP2020_RC,Area_AC_trend,Area_RC_trend,H_AC_trend,H_RC_trend,PD_AC_trend,PD_RC_trend,NPP_AC_trend,NPP_RC_trend,CEI_Diff,Nearest_Ref_Distance,Ref_Points_Used
20132.0000,-5680444.2710,-552465.7293,4.0000,100.0000,99.9246,0.0754,0.0377,100.0000,99.8706,0.1294,0.0647,27.5900,26.5612,1.0288,1.8999,26.9100,25.6816,1.2284,2.3358,1.0000,1.0000,0.0000,0.0000,1.0000,1.0042,-0.0042,-0.2080,1218.6000,1240.1609,-21.5609,-0.8769,1360.3000,1310.7771,49.5229,1.8540,0.0540,26.3613,0.1996,8.8431,-0.0042,-100.0000,71.0838,100.0000,0.0008,3000.0000,931
20133.0000,-5679444.2710,-552465.7293,5.0000,100.0000,99.9021,0.0979,0.0490,100.0000,99.8616,0.1384,0.0692,27.6700,26.5205,1.1495,2.1212,27.3900,25.6507,1.7393,3.2791,1.0000,1.0017,-0.0017,-0.0826,1.0000,1.0016,-0.0016,-0.0796,1228.1000,1240.5182,-12.4182,-0.5030,1322.0000,1311.3728,10.6272,0.4036,0.0404,17.1155,0.5898,20.4174,0.0001,1.8650,23.0455,100.0000,0.0005,4000.0000,915
20134.0000,-5678444.2710,-552465.7293,5.0000,100.0000,99.8510,0.1490,0.0745,100.0000,99.8014,0.1986,0.0994,25.8900,26.1339,-0.2439,-0.4688,25.9100,25.3452,0.5648,1.1020,1.0000,1.0028,-0.0028,-0.1416,1.0000,1.0532,-0.0532,-2.5890,1242.7000,1236.6426,6.0574,0.2443,1322.4000,1311.7564,10.6436,0.4041,0.0497,14.2935,0.8087,100.0000,-0.0503,-89.8701,4.5862,27.4606,-0.0016,5000.0000,899
20135.0000,-5677444.2710,-552465.7293,6.0000,100.0000,99.8826,0.1174,0.0588,100.0000,99.8296,0.1704,0.0853,26.0600,26.1688,-0.1088,-0.2084,25.6500,25.3597,0.2903,0.5692,1.0000,1.0010,-0.0010,-0.0483,1.0000,1.0769,-0.0769,-3.7019,1272.3000,1237.5041,34.7959,1.3864,1277.6000,1310.7051,-33.1051,-1.2790,0.0529,18.3875,0.3992,100.0000,-0.0759,-97.5190,-67.9010,-100.0000,-0.0034,6000.0000,883
20136.0000,-5676444.2710,-552465.7293,6.0000,100.0000,99.8813,0.1187,0.0594,100.0000,99.8263,0.1737,0.0869,27.1900,26.2072,0.9828,1.8405,25.9100,25.3566,0.5534,1.0794,1.0000,1.0013,-0.0013,-0.0673,1.0000,1.0705,-0.0705,-3.4038,1226.0000,1238.9931,-12.9931,-0.5271,1265.7000,1309.7597,-44.0597,-1.7108,0.0550,18.7988,-0.4294,-27.9539,-0.0691,-96.2507,-31.0667,-54.4525,-0.0138,5385.1648,865
20137.0000,-5675444.2710,-552465.7293,5.0000,100.0000,99.8921,0.1079,0.0540,100.0000,99.8372,0.1628,0.0815,26.7400,26.2885,0.4515,0.8515,25.7700,25.4448,0.3252,0.6349,1.0000,1.0012,-0.0012,-0.0611,1.0000,1.0798,-0.0798,-3.8350,1230.8000,1239.6559,-8.8559,-0.3585,1312.9000,1309.5858,3.3142,0.1264,0.0549,20.2809,-0.1263,-16.2656,-0.0785,-96.9788,12.1701,100.0000,-0.0309,4472.1360,848
20138.0000,-5674444.2710,-552465.7293,4.0000,100.0000,99.9111,0.0889,0.0445,100.0000,99.8584,0.1416,0.0708,26.9000,26.4188,0.4812,0.9026,25.9300,25.6017,0.3283,0.6371,1.0000,1.0006,-0.0006,-0.0308,1.0000,1.0802,-0.0802,-3.8571,1245.2000,1240.0977,5.1023,0.2053,1312.2000,1308.9379,3.2621,0.1245,0.0526,22.8328,-0.1529,-18.8891,-0.0796,-98.4757,-1.8402,-22.0007,-0.0350,3605.5513,832
20139.0000,-5673444.2710,-552465.7293,3.0000,100.0000,99.9253,0.0747,0.0374,100.0000,99.8925,0.1075,0.0538,27.0000,26.6469,0.3531,0.6583,26.2600,25.9886,0.2714,0.5195,1.0000,1.0017,-0.0017,-0.0853,1.0000,1.0559,-0.0559,-2.7173,1264.4000,1235.6640,28.7360,1.1494,1252.3000,1311.3867,-59.0867,-2.3048,0.0328,17.9898,-0.0817,-13.0791,-0.0542,-94.0702,-87.8227,-100.0000,0.0001,2828.4271,815
20140.0000,-5672444.2710,-552465.7293,3.0000,100.0000,99.9133,0.0867,0.0433,100.0000,99.8985,0.1015,0.0508,28.1400,26.6886,1.4514,2.6472,27.4200,25.9866,1.4334,2.6839,1.0000,1.0025,-0.0025,-0.1224,1.0000,1.0420,-0.0420,-2.0545,1262.5000,1237.1337,25.3663,1.0148,1337.9000,1319.4392,18.4608,0.6947,0.0149,7.9075,-0.0181,-0.6264,-0.0395,-88.9622,-6.9055,-15.7563,-0.0010,2000.0000,798
20141.0000,-5671444.2710,-552465.7293,2.0000,100.0000,99.9452,0.0548,0.0274,100.0000,99.9178,0.0822,0.0411,25.4500,26.8330,-1.3830,-2.6453,24.3800,26.1245,-1.7445,-3.4542,1.0000,1.0008,-0.0008,-0.0390,1.0000,1.0018,-0.0018,-0.0897,1217.2000,1239.6100,-22.4100,-0.9122,1300.8000,1316.1632,-15.3632,-0.5871,0.0273,19.9489,-0.3615,-11.5588,-0.0010,-39.4277,7.0468,18.6557,0.0004,1000.0000,781
20330.0000,-5682444.2710,-553465.7293,2.0000,100.0000,99.9925,0.0075,0.0037,100.0000,99.9800,0.0200,0.0100,27.3500,27.9794,-0.6294,-1.1376,26.7000,26.9808,-0.2808,-0.5232,1.0000,1.0002,-0.0002,-0.0090,1.0000,1.0013,-0.0013,-0.0647,1239.2000,1261.6597,-22.4597,-0.8981,1321.9000,1298.5906,23.3094,0.8895,0.0125,45.5531,0.3486,38.2964,-0.0011,-75.4890,45.7691,100.0000,0.0056,1000.0000,959
20331.0000,-5681444.2710,-553465.7293,3.0000,100.0000,99.9393,0.0607,0.0303,100.0000,99.8950,0.1050,0.0525,27.7600,27.3569,0.4031,0.7313,26.8000,26.4111,0.3889,0.7309,1.0000,1.0018,-0.0018,-0.0883,1.0000,1.0104,-0.0104,-0.5173,1237.1000,1246.7954,-9.6954,-0.3903,1319.6000,1293.7060,25.8940,0.9909,0.0443,26.7543,-0.0142,-1.7890,-0.0086,-70.9486,35.5894,100.0000,0.0081,2000.0000,943
20332.0000,-5680444.2710,-553465.7293,4.0000,100.0000,99.9722,0.0278,0.0139,100.0000,99.9432,0.0568,0.0284,27.2000,27.2858,-0.0858,-0.1575,26.6200,26.4546,0.1654,0.3117,1.0000,1.0005,-0.0005,-0.0231,1.0000,1.0037,-0.0037,-0.1850,1226.5000,1249.5188,-23.0188,-0.9297,1341.0000,1305.1883,35.8117,1.3533,0.0290,34.3036,0.2513,100.0000,-0.0032,-77.8018,58.8305,100.0000,0.0006,3000.0000,928
20333.0000,-5679444.2710,-553465.7293,4.0000,100.0000,99.9636,0.0364,0.0182,100.0000,99.9253,0.0747,0.0373,25.8900,26.8285,-0.9385,-1.7802,26.0300,26.0516,-0.0216,-0.0415,1.0000,1.0003,-0.0003,-0.0170,1.0000,1.0060,-0.0060,-0.3001,1234.0000,1244.4296,-10.4296,-0.4208,1295.5000,1311.4930,-15.9930,-0.6135,0.0383,34.4852,0.9169,95.4977,-0.0057,-89.3028,-5.5634,-21.0554,0.0003,4000.0000,912
20334.0000,-5678444.2710,-553465.7293,5.0000,100.0000,99.8713,0.1287,0.0644,100.0000,99.8403,0.1597,0.0799,25.8100,26.3834,-0.5734,-1.0986,25.6000,25.5783,0.0217,0.0424,1.0000,1.0038,-0.0038,-0.1907,1.0000,1.0026,-0.0026,-0.1310,1219.0000,1237.0965,-18.0965,-0.7368,1347.3000,1312.5992,34.7008,1.3046,0.0311,10.7741,0.5951,100.0000,0.0012,18.5840,52.7973,100.0000,0.0004,5000.0000,895
20335.0000,-5677444.2710,-553465.7293,6.0000,100.0000,99.8847,0.1153,0.0577,100.0000,99.8253,0.1747,0.0874,27.5700,26.1219,1.4481,2.6970,27.6600,25.3113,2.3487,4.4339,1.0000,1.0010,-0.0010,-0.0483,1.0000,1.0751,-0.0751,-3.6191,1250.6000,1237.7844,12.8156,0.5150,1313.6000,1310.1235,3.4765,0.1325,0.0594,20.4920,0.9006,23.7199,-0.0741,-97.4569,-9.3392,-57.3232,-0.0038,5830.9519,879
20336.0000,-5676444.2710,-553465.7293,6.0000,100.0000,99.8898,0.1102,0.0551,100.0000,99.8315,0.1685,0.0843,26.6300,26.1778,0.4522,0.8563,25.5900,25.3829,0.2071,0.4063,1.0000,1.0009,-0.0009,-0.0459,1.0000,1.0804,-0.0804,-3.8668,1241.7000,1238.1033,3.5967,0.1450,1320.5000,1309.9033,10.5967,0.4029,0.0583,20.9193,-0.2451,-37.1723,-0.0795,-97.7410,7.0000,49.3185,-0.0032,5830.9519,862
20337.0000,-5675444.2710,-553465.7293,5.0000,100.0000,99.8919,0.1081,0.0541,100.0000,99.8500,0.1500,0.0751,25.6000,26.2566,-0.6566,-1.2661,24.7500,25.4614,-0.7114,-1.4168,1.0000,1.0012,-0.0012,-0.0622,1.0000,1.0662,-0.0662,-3.2029,1258.1000,1238.9474,19.1526,0.7670,1320.3000,1308.7183,11.5817,0.4405,0.0419,16.2463,-0.0548,-4.0070,-0.0649,-96.3065,-7.5709,-24.6334,-0.0076,5000.0000,845
20338.0000,-5674444.2710,-553465.7293,4.0000,100.0000,99.9010,0.0990,0.0495,100.0000,99.8527,0.1473,0.0737,25.2300,26.3724,-1.1424,-2.2138,24.4700,25.5883,-1.1183,-2.2339,1.0000,1.0011,-0.0011,-0.0551,1.0000,1.0728,-0.0728,-3.5142,1240.3000,1239.8680,0.4320,0.0174,1278.3000,1308.5107,-30.2107,-1.1679,0.0483,19.6137,0.0241,1.0668,-0.0717,-97.0193,-30.6427,-100.0000,-0.0124,4000.0000,828
20339.0000,-5673444.2710,-553465.7293,4.0000,100.0000,99.8960,0.1040,0.0521,100.0000,99.8764,0.1236,0.0618,26.9700,26.5106,0.4594,0.8589,26.3000,25.8091,0.4909,0.9421,1.0000,1.0027,-0.0027,-0.1345,1.0000,1.0428,-0.0428,-2.0938,1254.3000,1236.1887,18.1113,0.7272,1306.2000,1317.0059,-10.8059,-0.4119,0.0195,8.5825,0.0315,3.3191,-0.0401,-88.1542,-28.9172,-100.0000,-0.0009,3000.0000,810
20340.0000,-5672444.2710,-553465.7293,3.0000,100.0000,99.9109,0.0891,0.0446,100.0000,99.8941,0.1059,0.0530,27.6400,26.6091,1.0309,1.9003,27.0500,25.9501,1.0999,2.0752,1.0000,1.0023,-0.0023,-0.1133,1.0000,1.0408,-0.0408,-2.0005,1258.7000,1236.4261,22.2739,0.8927,1301.8000,1317.2903,-15.4903,-0.5914,0.0168,8.6111,0.0690,3.2381,-0.0386,-89.4700,-37.7642,-100.0000,-0.0010,2000.0000,793
20341.0000,-5671444.2710,-553465.7293,2.0000,100.0000,99.9039,0.0961,0.0481,100.0000,99.9050,0.0950,0.0475,27.0400,26.5981,0.4419,0.8238,26.7400,25.8996,0.8404,1.5965,1.0000,1.0028,-0.0028,-0.1377,1.0000,1.0473,-0.0473,-2.3096,1246.5000,1233.6136,12.8864,0.5196,1286.9000,1320.2812,-33.3812,-1.2804,-0.0010,-0.5457,0.3985,31.0796,-0.0445,-88.9757,-46.2676,-100.0000,-0.0001,1000.0000,776
20530.0000,-5682444.2710,-554465.7293,2.0000,100.0000,99.9771,0.0229,0.0114,100.0000,99.9503,0.0497,0.0249,27.2600,27.5722,-0.3122,-0.5693,26.1500,26.5730,-0.4230,-0.8023,1.0000,1.0008,-0.0008,-0.0386,1.0000,1.0045,-0.0045,-0.2262,1288.0000,1252.4324,35.5676,1.4001,1292.2000,1271.7214,20.4786,0.7987,0.0268,36.9523,-0.1108,-15.0759,-0.0038,-70.8951,-15.0890,-26.9224,0.0075,1000.0000,955
20531.0000,-5681444.2710,-554465.7293,3.0000,100.0000,99.9529,0.0471,0.0235,100.0000,99.9102,0.0898,0.0449,27.5800,27.3465,0.2335,0.4251,27.2800,26.3429,0.9371,1.7476,1.0000,1.0015,-0.0015,-0.0761,1.0000,1.0096,-0.0096,-0.4760,1251.5000,1245.9382,5.5618,0.2227,1328.4000,1290.8167,37.5833,1.4349,0.0427,31.2197,0.7036,60.1096,-0.0080,-72.5232,32.0216,74.2183,0.0072,2000.0000,940
20532.0000,-5680444.2710,-554465.7293,3.0000,100.0000,99.8631,0.1369,0.0685,100.0000,99.7844,0.2156,0.1079,27.4100,26.9741,0.4359,0.8015,27.8100,26.0471,1.7629,3.2733,1.0000,1.0036,-0.0036,-0.1788,1.0000,1.0199,-0.0199,-0.9857,1225.3000,1241.3374,-16.0374,-0.6502,1323.6000,1309.6614,13.9386,0.5293,0.0787,22.3290,1.3270,60.3518,-0.0163,-69.4971,29.9759,100.0000,0.0066,2828.4271,923
20533.0000,-5679444.2710,-554465.7293,4.0000,100.0000,99.9628,0.0372,0.0186,100.0000,99.9254,0.0746,0.0373,25.9300,26.6721,-0.7421,-1.4107,26.3600,25.8812,0.4788,0.9164,1.0000,1.0004,-0.0004,-0.0178,1.0000,1.0062,-0.0062,-0.3097,1202.9000,1243.1350,-40.2350,-1.6449,1288.7000,1311.2060,-22.5060,-0.8656,0.0373,33.4072,1.2208,100.0000,-0.0059,-89.1893,17.7290,28.2575,0.0001,3605.5513,907
20534.0000,-5678444.2710,-554465.7293,5.0000,100.0000,99.9168,0.0832,0.0416,100.0000,99.8664,0.1336,0.0668,26.1900,26.3419,-0.1519,-0.2891,26.3400,25.4808,0.8592,1.6581,1.0000,1.0000,0.0000,0.0000,1.0000,1.0067,-0.0067,-0.3354,1230.7000,1239.3988,-8.6988,-0.3522,1308.1000,1311.1389,-3.0389,-0.1160,0.0503,23.2134,1.0111,100.0000,-0.0067,-100.0000,5.6599,48.2203,0.0010,4472.1360,891
20535.0000,-5677444.2710,-554465.7293,6.0000,100.0000,99.8651,0.1349,0.0675,100.0000,99.8335,0.1665,0.0833,27.2800,26.3237,0.9563,1.7840,27.2000,25.4994,1.7006,3.2271,1.0000,1.0020,-0.0020,-0.0995,1.0000,1.0019,-0.0019,-0.0946,1227.3000,1238.9790,-11.6790,-0.4735,1354.7000,1311.9868,42.7132,1.6017,0.0315,10.4653,0.7444,28.0167,0.0001,2.5523,54.3922,100.0000,0.0003,5385.1648,874
20536.0000,-5676444.2710,-554465.7293,6.0000,100.0000,99.8855,0.1145,0.0573,100.0000,99.8381,0.1619,0.0810,27.4800,26.1383,1.3417,2.5024,26.6000,25.3316,1.2684,2.4424,1.0000,1.0014,-0.0014,-0.0686,1.0000,1.0612,-0.0612,-2.9669,1209.6000,1237.6604,-28.0604,-1.1466,1300.6000,1308.6852,-8.0852,-0.3099,0.0475,17.1803,-0.0733,-2.8097,-0.0598,-95.6109,19.9752,55.2633,-0.0057,6000.0000,858
20537.0000,-5675444.2710,-554465.7293,5.0000,100.0000,99.8929,0.1071,0.0536,100.0000,99.8463,0.1537,0.0769,26.8800,26.2195,0.6605,1.2439,25.8100,25.4418,0.3682,0.7184,1.0000,1.0013,-0.0013,-0.0638,1.0000,1.0611,-0.0611,-2.9640,1255.7000,1237.9951,17.7049,0.7100,1313.9000,1308.6588,5.2412,0.1999,0.0466,17.8536,-0.2923,-28.4176,-0.0598,-95.9054,-12.4637,-54.3173,-0.0047,5000.0000,840
20538.0000,-5674444.2710,-554465.7293,5.0000,100.0000,99.8975,0.1025,0.0513,100.0000,99.8538,0.1462,0.0732,25.5400,26.3704,-0.8304,-1.5996,25.3700,25.6817,-0.3117,-0.6105,1.0000,1.0025,-0.0025,-0.1240,1.0000,1.0584,-0.0584,-2.8380,1279.5000,1234.9634,44.5366,1.7712,1350.1000,1311.6577,38.4423,1.4442,0.0437,17.5486,0.5187,45.4166,-0.0559,-91.8450,-6.0943,-7.3444,-0.0004,4000.0000,823
20539.0000,-5673444.2710,-554465.7293,4.0000,100.0000,99.8855,0.1145,0.0573,100.0000,99.8700,0.1300,0.0650,27.6500,26.4585,1.1915,2.2020,27.8800,25.7807,2.0993,3.9121,1.0000,1.0029,-0.0029,-0.1461,1.0000,1.0410,-0.0410,-2.0085,1275.6000,1235.6533,39.9467,1.5907,1313.5000,1316.1235,-2.6235,-0.0998,0.0155,6.3446,0.9078,27.5869,-0.0381,-86.6706,-42.5702,-100.0000,-0.0007,3000.0000,806
20540.0000,-5672444.2710,-554465.7293,3.0000,100.0000,99.9278,0.0722,0.0361,100.0000,99.9044,0.0956,0.0478,29.0500,26.6140,2.4360,4.3763,29.1600,26.0155,3.1445,5.6991,1.0000,1.0023,-0.0023,-0.1151,1.0000,1.0026,-0.0026,-0.1316,1222.3000,1239.3214,-17.0214,-0.6915,1303.1000,1315.6189,-12.5189,-0.4781,0.0234,13.9659,0.7085,12.6959,-0.0003,-6.6883,4.5025,15.2418,-0.0007,2000.0000,788
20541.0000,-5671444.2710,-554465.7293,2.0000,100.0000,99.9649,0.0351,0.0176,100.0000,99.9413,0.0587,0.0294,28.2500,26.7491,1.5009,2.7289,28.0800,26.0676,2.0124,3.7165,1.0000,1.0000,0.0000,0.0000,1.0000,1.0042,-0.0042,-0.2083,1231.2000,1229.2008,1.9992,0.0813,1296.8000,1302.8762,-6.0762,-0.2337,0.0236,25.1366,0.5115,14.5598,-0.0042,-100.0000,-8.0755,-100.0000,0.0008,1000.0000,771
20730.0000,-5682444.2710,-555465.7293,2.0000,100.0000,99.9892,0.0108,0.0054,100.0000,99.9766,0.0234,0.0117,27.6400,26.9552,0.6848,1.2543,26.1300,26.0573,0.0727,0.1393,1.0000,1.0002,-0.0002,-0.0092,1.0000,1.0016,-0.0016,-0.0793,1258.7000,1244.7924,13.9076,0.5555,1328.4000,1294.1500,34.2500,1.3060,0.0126,36.7565,-0.6121,-80.8047,-0.0014,-79.2506,20.3424,42.2413,-0.0035,1000.0000,950
20731.0000,-5681444.2710,-555465.7293,2.0000,100.0000,99.9553,0.0447,0.0224,100.0000,99.9076,0.0924,0.0462,28.1400,27.2544,0.8856,1.5987,26.9500,26.2032,0.7468,1.4050,1.0000,1.0016,-0.0016,-0.0814,1.0000,1.0088,-0.0088,-0.4362,1253.0000,1244.4044,8.5956,0.3442,1306.8000,1292.8640,13.9360,0.5361,0.0477,34.7514,-0.1387,-8.4995,-0.0071,-68.6269,5.3404,23.7017,0.0061,1414.2136,934
20732.0000,-5680444.2710,-555465.7293,3.0000,100.0000,99.9310,0.0690,0.0345,100.0000,99.8735,0.1265,0.0633,27.3400,27.0825,0.2575,0.4731,26.7100,26.0416,0.6684,1.2671,1.0000,1.0024,-0.0024,-0.1183,1.0000,1.0142,-0.0142,-0.7038,1252.5000,1240.9975,11.5025,0.4613,1325.3000,1298.8794,26.4206,1.0068,0.0575,29.4072,0.4109,44.3854,-0.0118,-71.3542,14.9181,39.3378,0.0062,2236.0680,918
20733.0000,-5679444.2710,-555465.7293,4.0000,100.0000,99.9248,0.0752,0.0376,100.0000,99.8764,0.1236,0.0618,25.1100,26.2933,-1.1833,-2.3020,24.9400,25.4265,-0.4865,-0.9659,1.0000,1.0004,-0.0004,-0.0195,1.0000,1.0062,-0.0062,-0.3085,1275.2000,1239.2410,35.9590,1.4301,1333.6000,1309.9705,23.6295,0.8938,0.0485,24.3747,0.6968,41.7313,-0.0058,-88.1446,-12.3295,-20.6911,0.0013,3162.2777,902
20734.0000,-5678444.2710,-555465.7293,5.0000,100.0000,99.8831,0.1169,0.0585,100.0000,99.8407,0.1593,0.0797,25.6900,26.3319,-0.6419,-1.2339,25.0900,25.4614,-0.3714,-0.7347,1.0000,1.0022,-0.0022,-0.1114,1.0000,1.0017,-0.0017,-0.0847,1223.4000,1239.7318,-16.3318,-0.6631,1340.4000,1310.2002,30.1998,1.1394,0.0424,15.3402,0.2705,26.6943,0.0005,13.6340,46.5317,100.0000,0.0006,4123.1056,885
20735.0000,-5677444.2710,-555465.7293,6.0000,100.0000,99.9048,0.0952,0.0476,100.0000,99.8356,0.1644,0.0823,25.2400,26.3140,-1.0740,-2.0832,24.9000,25.4826,-0.5826,-1.1563,1.0000,1.0000,0.0000,0.0000,1.0000,1.0064,-0.0064,-0.3180,1235.7000,1239.3621,-3.6621,-0.1480,1305.9000,1311.6654,-5.7654,-0.2203,0.0692,26.6481,0.4914,29.6620,-0.0064,-100.0000,-2.1033,-22.3106,0.0009,5099.0195,868
20736.0000,-5676444.2710,-555465.7293,6.0000,100.0000,99.8842,0.1158,0.0579,100.0000,99.8368,0.1632,0.0817,25.8800,26.3367,-0.4567,-0.8745,25.2400,25.5139,-0.2739,-0.5396,1.0000,1.0021,-0.0021,-0.1038,1.0000,1.0020,-0.0020,-0.0997,1223.3000,1239.5433,-16.2433,-0.6595,1335.6000,1311.4890,24.1110,0.9109,0.0474,16.9941,0.1828,25.0198,0.0001,2.0420,40.3544,100.0000,0.0008,6000.0000,851
20737.0000,-5675444.2710,-555465.7293,6.0000,100.0000,99.8969,0.1031,0.0516,100.0000,99.8413,0.1587,0.0794,27.6400,26.1671,1.4729,2.7374,27.2900,25.3971,1.8929,3.5928,1.0000,1.0009,-0.0009,-0.0451,1.0000,1.0601,-0.0601,-2.9188,1248.1000,1236.2919,11.8081,0.4753,1311.1000,1309.1290,1.9710,0.0752,0.0556,21.2558,0.4200,12.4791,-0.0592,-97.0398,-9.8371,-71.3912,-0.0014,5000.0000,834
20738.0000,-5674444.2710,-555465.7293,5.0000,100.0000,99.8939,0.1061,0.0531,100.0000,99.8453,0.1547,0.0774,27.0000,26.2347,0.7653,1.4376,27.3200,25.5119,1.8081,3.4224,1.0000,1.0008,-0.0008,-0.0422,1.0000,1.0631,-0.0631,-3.0607,1232.7000,1235.0799,-2.3799,-0.0964,1317.1000,1310.8870,6.2130,0.2364,0.0485,18.6115,1.0428,40.5225,-0.0623,-97.3628,8.5929,100.0000,-0.0010,4000.0000,817
20739.0000,-5673444.2710,-555465.7293,4.0000,100.0000,99.8745,0.1255,0.0628,100.0000,99.8580,0.1420,0.0710,28.3100,26.4115,1.8985,3.4693,29.3100,25.7230,3.5870,6.5180,1.0000,1.0032,-0.0032,-0.1591,1.0000,1.0391,-0.0391,-1.9176,1225.0000,1236.8037,-11.8037,-0.4795,1292.5000,1315.6045,-23.1045,-0.8859,0.0164,6.1396,1.6886,30.7827,-0.0359,-84.9273,-11.3008,-32.3728,-0.0008,3000.0000,800
20740.0000,-5672444.2710,-555465.7293,3.0000,100.0000,99.9277,0.0723,0.0362,100.0000,99.9026,0.0974,0.0487,27.9100,26.5719,1.3381,2.4560,28.0200,25.9887,2.0313,3.7611,1.0000,1.0024,-0.0024,-0.1199,1.0000,1.0026,-0.0026,-0.1274,1178.1000,1238.7745,-60.6745,-2.5105,1267.1000,1315.1274,-48.0274,-1.8599,0.0251,14.7654,0.6933,20.5753,-0.0002,-3.0643,12.6471,11.6346,-0.0007,2000.0000,784
20741.0000,-5671444.2710,-555465.7293,2.0000,100.0000,99.9565,0.0435,0.0218,100.0000,99.9199,0.0801,0.0400,26.6200,26.6065,0.0135,0.0254,25.7500,26.0007,-0.2507,-0.4844,1.0000,1.0003,-0.0003,-0.0140,1.0000,1.0046,-0.0046,-0.2319,1238.3000,1233.7220,4.5780,0.1852,1250.5000,1304.3794,-53.8794,-2.1089,0.0366,29.5807,-0.2642,-100.0000,-0.0044,-88.6399,-58.4574,-100.0000,0.0032,1000.0000,766
20931.0000,-5681444.2710,-556465.7293,2.0000,100.0000,99.8605,0.1395,0.0698,100.0000,99.8437,0.1563,0.0782,26.6200,26.2050,0.4150,0.7857,25.6900,25.3148,0.3752,0.7357,1.0000,1.0025,-0.0025,-0.1238,1.0000,1.0017,-0.0017,-0.0841,1259.6000,1239.4788,20.1212,0.8051,1328.4000,1307.8415,20.5585,0.7798,0.0168,5.6910,-0.0398,-5.0376,0.0008,19.1253,0.4373,1.0749,0.0005,1000.0000,929
20932.0000,-5680444.2710,-556465.7293,3.0000,100.0000,99.9620,0.0380,0.0190,100.0000,99.9203,0.0797,0.0399,27.8900,26.2103,1.6797,3.1048,26.9000,25.4245,1.4755,2.8199,1.0000,1.0006,-0.0006,-0.0277,1.0000,1.0046,-0.0046,-0.2297,1258.3000,1241.4292,16.8708,0.6749,1330.4000,1309.6201,20.7799,0.7871,0.0417,35.4066,-0.2042,-6.4726,-0.0041,-78.5481,3.9091,10.3825,0.0007,2000.0000,912
20933.0000,-5679444.2710,-556465.7293,4.0000,100.0000,99.9100,0.0900,0.0450,100.0000,99.8644,0.1356,0.0678,25.7000,26.2359,-0.5359,-1.0319,24.9600,25.3640,-0.4040,-0.8028,1.0000,1.0000,0.0000,0.0000,1.0000,1.0063,-0.0063,-0.3156,1241.6000,1238.6227,2.9773,0.1200,1301.9000,1310.1013,-8.2013,-0.3140,0.0456,20.1955,0.1319,14.0374,-0.0063,-100.0000,-11.1786,-100.0000,0.0008,3000.0000,896
20934.0000,-5678444.2710,-556465.7293,5.0000,100.0000,99.9217,0.0783,0.0392,100.0000,99.8685,0.1315,0.0658,25.5100,26.2177,-0.7077,-1.3682,24.8600,25.3549,-0.4949,-0.9855,1.0000,1.0000,0.0000,0.0000,1.0000,1.0069,-0.0069,-0.3452,1251.0000,1238.3095,12.6905,0.5098,1301.3000,1310.1213,-8.8213,-0.3378,0.0532,25.3575,0.2128,17.6983,-0.0069,-100.0000,-21.5119,-100.0000,0.0014,4000.0000,879
20935.0000,-5677444.2710,-556465.7293,6.0000,100.0000,99.9181,0.0819,0.0410,100.0000,99.8619,0.1381,0.0691,25.9700,26.1994,-0.2294,-0.4397,25.7200,25.3530,0.3670,0.7185,1.0000,1.0000,0.0000,0.0000,1.0000,1.0077,-0.0077,-0.3830,1248.9000,1238.2353,10.6647,0.4288,1298.7000,1309.9172,-11.2172,-0.4300,0.0562,25.5462,0.5964,100.0000,-0.0077,-100.0000,-21.8819,-100.0000,0.0015,5000.0000,862
20936.0000,-5676444.2710,-556465.7293,6.0000,100.0000,99.9095,0.0905,0.0453,100.0000,99.8591,0.1409,0.0705,26.0700,26.2409,-0.1709,-0.3267,25.2900,25.4145,-0.1245,-0.2456,1.0000,1.0000,0.0000,0.0000,1.0000,1.0071,-0.0071,-0.3541,1241.7000,1238.9047,2.7953,0.1127,1325.7000,1310.6848,15.0152,0.5695,0.0504,21.7815,0.0463,15.6892,-0.0071,-100.0000,12.2199,68.6103,0.0007,6000.0000,845
20937.0000,-5675444.2710,-556465.7293,6.0000,100.0000,99.8694,0.1306,0.0653,100.0000,99.8298,0.1702,0.0852,26.5200,26.2882,0.2318,0.4390,26.3200,25.5008,0.8192,1.5808,1.0000,1.0021,-0.0021,-0.1051,1.0000,1.0021,-0.0021,-0.1032,1253.2000,1238.9849,14.2151,0.5704,1311.5000,1311.8909,-0.3909,-0.0149,0.0396,13.1593,0.5874,55.8894,0.0000,0.9090,-14.6061,-100.0000,0.0006,5000.0000,828
