pointID,X,Y,Buffer_type,Area2000,Area2020,H2000,H2020,PD2000,PD2020,NPP2000,NPP2020,NTL2000,NTL2020,Windowflag,ForestChange,Plantations
24409,-5803444.271,-574465.7293,1,100,100,26.74,25.91,1,1,1252.3,1298.1,0,0,0,0,0
24410,-5802444.271,-574465.7293,1,100,100,26.73,25.41,1,1,1251.7,1350.8,0,0,0,0,0
24411,-5801444.271,-574465.7293,1,100,100,27.09,26.46,1,1,1215.3,1310.3,0,0,0,0,0
24412,-5800444.271,-574465.7293,1,100,100,26.66,25.46,1,1,1280.6,1343.7,0,0,0,0,0
24413,-5799444.271,-574465.7293,1,100,100,27.84,27.04,1,1,1276.7,1305.1,0,0,0,-18,0
24414,-5798444.271,-574465.7293,1,100,100,28.25,27.36,1,1,1266.7,1322.2,0,0,0,-34,0
24415,-5797444.271,-574465.7293,1,100,100,27.55,26.31,1,1,1257.1,1338.8,0,0,0,-1,0
24416,-5796444.271,-574465.7293,1,100,100,27.44,26.64,1,1,1272.3,1321.5,0,0,0,0,0
24417,-5795444.271,-574465.7293,1,100,100,27.25,25.94,1,1,1253.8,1166.7,0,0,0,0,0
24418,-5794444.271,-574465.7293,1,100,100,27.01,25.55,1,1,1282.1,1307.2,0,0,0,0,0
24419,-5793444.271,-574465.7293,1,100,100,28.37,27.16,1,1,1306.9,1330.8,0,0,0,0,0
24420,-5792444.271,-574465.7293,1,100,100,27.31,26.67,1,1,1334.2,1351.2,0,0,0,-4,0
24421,-5791444.271,-574465.7293,1,100,100,28.28,27.84,1,1,1325.9,1275.9,0,0,0,-75,0
24422,-5790444.271,-574465.7293,1,100,100,27.33,27.11,1,1,1310.1,1327.1,0,0,0,-86,0
24423,-5789444.271,-574465.7293,1,100,100,26.75,26.25,1,1,1298.1,1393.6,0,0,0,-60,0
24424,-5788444.271,-574465.7293,1,100,100,25.54,25.29,1,1,1309.7,1370.4,0,0,0,-90,0
24425,-5787444.271,-574465.7293,1,100,100,26.8,26.44,1,1,1311.1,1344.6,0,0,0,-73,0
24426,-5786444.271,-574465.7293,1,100,100,26.03,25.84,1,1,1330.5,1382.3,0,0,0,-65,0
24427,-5785444.271,-574465.7293,1,100,100,27.96,27.02,1,1,1290.8,1354.7,0,0,0,-33,0
24428,-5784444.271,-574465.7293,1,100,100,28.9,28.28,1,1,1347.6,1251.3,0,0,0,-63,0
24429,-5783444.271,-574465.7293,1,100,100,28.31,27.7,1,1,1334.7,1399.6,0,0,0,-31,0
24430,-5782444.271,-574465.7293,1,100,100,27.62,27.22,1,1,1315.4,1341.6,0,0,0,-26,0
24431,-5781444.271,-574465.7293,1,100,100,24.63,23.85,1,1,1310.7,1314.6,0,0,0,-55,0
24432,-5780444.271,-574465.7293,1,100,100,23.31,22.39,1,1,1277.2,1379,0,0,0,-79,0
24433,-5779444.271,-574465.7293,1,100,100,25.37,24.66,1,1,1297.7,1283.2,0,0,0,-56,0
24434,-5778444.271,-574465.7293,1,100,100,20.95,20.18,1,1,1280,1369.1,0,0,0,-30,0
24435,-5777444.271,-574465.7293,1,100,100,23.89,23.53,1,1,1240.7,1287,0,0,0,-48,0
24436,-5776444.271,-574465.7293,1,100,100,22.65,21.78,1,1,1298.7,1341.3,0,0,0,-49,0
24437,-5775444.271,-574465.7293,1,100,100,26.69,25.94,1,1,1301.4,1329.3,0,0,0,-33,0
24438,-5774444.271,-574465.7293,1,100,100,26.21,25.27,1,1,1268.4,1362.4,0,0,0,-36,0
24439,-5773444.271,-574465.7293,1,100,100,25.74,25.03,1,1,1274.2,1285,0,0,0,-61,0
24440,-5772444.271,-574465.7293,1,100,100,24.83,24.03,1,1,1302.9,1353.9,0,0,0,-86,0
24441,-5771444.271,-574465.7293,1,100,100,25.11,25.04,1,1,1287.5,1373.4,0,0,0,-96,0
24442,-5770444.271,-574465.7293,1,100,100,25.99,25.9,1,1,1287.6,1286.7,0,0,0,-27,0
24443,-5769444.271,-574465.7293,1,100,100,23.38,23.47,1,1,1316.4,1348.2,0,0,0,-40,0
24444,-5768444.271,-574465.7293,1,100,100,25.28,25.21,1,1,1226.5,1362.5,0,0,0,-56,0
24445,-5767444.271,-574465.7293,1,100,100,25.91,24.82,1,1,1295.2,1309.3,0,0,0,-17,0
24446,-5766444.271,-574465.7293,1,100,100,26.21,25.52,1,1,1274.9,1298.3,0,0,0,-32,0
24447,-5765444.271,-574465.7293,1,100,100,24.58,23.76,1,1,1281.3,1361.3,0,0,0,-35,0
24448,-5764444.271,-574465.7293,1,100,98,27.34,26.35,1,1,1267,1362.4,0,0,0,-56,0
24449,-5763444.271,-574465.7293,1,100,100,25.26,24.84,1,1,1282,1345.1,0,0,0,-18,0
24450,-5762444.271,-574465.7293,1,100,100,27.76,27,1,1,1296.7,1345.3,0,0,0,-38,0
24451,-5761444.271,-574465.7293,1,100,100,27.52,27.57,1,1,1275,1278.6,0,0,1,-72,0
24452,-5760444.271,-574465.7293,1,100,100,24.12,23.8,1,1,1270.2,1305.5,0,0,1,-78,0
24453,-5759444.271,-574465.7293,1,100,100,26.97,26.4,1,1,1271.5,1297.5,0,0,1,-92,0
24454,-5758444.271,-574465.7293,1,100,100,23.35,22.96,1,1,1235.5,1347,0,0,1,-35,0
24455,-5757444.271,-574465.7293,1,100,100,23.65,22.95,1,1,1187.7,1375.1,0,0,1,0,0
24456,-5756444.271,-574465.7293,1,100,100,22.83,21.97,1,1,1245.8,1336,0,0,1,0,0
24457,-5755444.271,-574465.7293,1,100,100,25.06,24.35,1,1,1242.2,1356.6,0,0,1,0,0
24458,-5754444.271,-574465.7293,1,100,100,24.89,24.99,1,1,1290.4,1360.6,0,0,1,0,0
24459,-5753444.271,-574465.7293,1,100,100,26.01,24.8,1,1,1308.5,1357.5,0,0,1,0,0
24460,-5752444.271,-574465.7293,1,100,100,26.12,25.02,1,1,1281.3,1376.4,0,0,1,0,0
24461,-5751444.271,-574465.7293,1,100,100,24.11,22.9,1,1,1298.1,1329.5,0,0,1,0,0
24462,-5750444.271,-574465.7293,1,100,100,23.53,22.96,1,1,1282.9,1277,0,0,1,0,0
24463,-5749444.271,-574465.7293,1,100,100,24.61,24.03,1,1,1296.3,1328.2,0,0,1,0,0
24464,-5748444.271,-574465.7293,1,100,100,21.42,20.7,1,1,1305.7,1343.3,0,0,1,0,0
24465,-5747444.271,-574465.7293,1,100,100,24.57,24.07,1,1,1157.6,1344.7,0,0,1,0,0
24466,-5746444.271,-574465.7293,1,100,100,24.17,23.2,1,1,1316.2,1296.5,0,0,1,0,0
24467,-5745444.271,-574465.7293,1,100,100,24.48,23.91,1,1,1267.5,1329.5,0,0,1,0,0
24468,-5744444.271,-574465.7293,1,100,100,23.41,22.29,1,1,1303.1,1332.4,0,0,1,0,0
24469,-5743444.271,-574465.7293,1,100,100,27.5,26.35,1,1,1349.5,1356.3,0,0,1,0,0
24470,-5742444.271,-574465.7293,1,100,100,27.12,25.49,1,1,1260.3,1359.5,0,0,1,0,0
24471,-5741444.271,-574465.7293,1,100,100,25.16,24.15,1,1,1215.8,1332.2,0,0,1,0,0
24472,-5740444.271,-574465.7293,1,100,100,25,23.95,1,1,1325.1,1337.7,0,0,1,0,0
24473,-5739444.271,-574465.7293,1,100,100,26.07,25.13,1,1,1287.6,1357.1,0,0,1,0,0
24474,-5738444.271,-574465.7293,1,99,100,27.21,26.37,1,1,1253.6,1275.2,0,0,1,0,0
24475,-5737444.271,-574465.7293,1,100,100,26.93,26.51,1,1,1184.8,1335,0,0,1,0,0
24476,-5736444.271,-574465.7293,1,100,100,27.73,26.5,1,1,1280.1,1344.4,0,0,1,0,0
24477,-5735444.271,-574465.7293,1,100,100,26.92,25.98,1,1,1296.8,1318,0,0,1,0,0
24478,-5734444.271,-574465.7293,1,100,100,26.54,26.32,1,1,1310.9,1336.3,0,0,1,0,0
24479,-5733444.271,-574465.7293,1,100,100,27.55,26.86,1,1,1310.9,1307,0,0,1,0,0
24480,-5732444.271,-574465.7293,1,100,100,27.64,26.43,1,1,1239.5,1323.4,0,0,1,0,0
24481,-5731444.271,-574465.7293,1,100,100,26.34,25.77,1,1,1221.8,1320.9,0,0,1,0,0
24482,-5730444.271,-574465.7293,1,100,100,26.9,26.59,1,1,1271.3,1291.2,0,0,1,0,0
24483,-5729444.271,-574465.7293,1,100,100,27.06,26.52,1,1,1291.7,1263.3,0,0,1,0,0
24484,-5728444.271,-574465.7293,1,100,100,27.66,26.37,1,1,1195.3,1342.6,0,0,1,0,0
24485,-5727444.271,-574465.7293,1,100,100,28.81,27.46,1,1,1275.9,1349.9,0,0,1,0,0
24486,-5726444.271,-574465.7293,1,100,100,27.64,26.5,1,1,1100,1341.7,0,0,1,0,0
24487,-5725444.271,-574465.7293,1,100,100,29.04,27.53,1,1,1274.3,1313.5,0,0,1,0,0
24488,-5724444.271,-574465.7293,1,100,100,27.36,25.92,1,1,1278.4,1336.2,0,0,1,0,0
24489,-5723444.271,-574465.7293,1,100,100,27.03,25.95,1,1,1286.1,1334.3,0,0,1,0,0
24490,-5722444.271,-574465.7293,1,100,100,27.26,26.44,1,1,1296.7,1352.5,0,0,1,0,0
24491,-5721444.271,-574465.7293,1,100,100,27.71,26.79,1,1,1313.5,1307.7,0,0,1,0,0
24492,-5720444.271,-574465.7293,1,100,100,26.95,25.74,1,1,1255,1345.8,0,0,1,0,0
24493,-5719444.271,-574465.7293,1,100,100,26.56,25.24,1,1,1233.5,1311.8,0,0,1,0,0
24494,-5718444.271,-574465.7293,1,100,100,26.19,24.67,1,1,1255.8,1297.1,0,0,1,0,0
24495,-5717444.271,-574465.7293,1,100,100,26.35,25.11,1,1,1266.3,1344.9,0,0,1,0,0
24496,-5716444.271,-574465.7293,1,100,100,24.8,23.26,1,1,1258,1314.4,0,0,1,0,0
24497,-5715444.271,-574465.7293,1,100,100,26.96,25.22,1,1,1259.9,1331.3,0,0,1,0,0
24498,-5714444.271,-574465.7293,1,100,100,26.92,25.11,1,1,1330.7,1335.4,0,0,1,0,0
24499,-5713444.271,-574465.7293,1,100,100,26.86,25.16,1,1,1268.9,1345.4,0,0,1,0,0
24500,-5712444.271,-574465.7293,1,100,100,27.24,25.98,1,1,1247.4,1333,0,0,1,0,0
24501,-5711444.271,-574465.7293,1,100,100,26,25.19,1,1,1269,1326.7,0,0,1,0,0
24502,-5710444.271,-574465.7293,1,100,100,27.29,25.83,1,1,1220.3,1306.1,0,0,1,0,0
24503,-5709444.271,-574465.7293,1,100,100,26.87,25.8,1,1,1275,1319.2,0,0,1,0,0
24504,-5708444.271,-574465.7293,1,100,100,26.99,26.37,1,1,1247.5,1289.5,0,0,1,0,0
24505,-5707444.271,-574465.7293,1,100,100,26.99,25.92,1,1,1265.4,1320.2,0,0,1,0,0
24506,-5706444.271,-574465.7293,1,100,100,23.85,22.99,1,1,1241.8,1294.5,0,0,1,0,0
24507,-5705444.271,-574465.7293,1,85,100,25.39,24.08,1,1,1238.1,1296.4,0,0,1,0,0
24508,-5704444.271,-574465.7293,1,89,85,21.43,20.6,1,1,1268.2,1328.8,0,0,1,0,0
24509,-5703444.271,-574465.7293,1,92,89,19.65,19.22,1,1,1272.3,1223,0,0,1,0,0
24510,-5702444.271,-574465.7293,1,100,92,25.54,24.87,1,1,1258.1,1321.3,0,0,1,0,0
24511,-5701444.271,-574465.7293,1,99,100,21.5,20.89,1,1,1151.5,1303.2,0,0,1,0,0
24512,-5700444.271,-574465.7293,1,100,99,24.43,23.67,1,1,1174.1,1342.7,0,0,1,0,0
24513,-5699444.271,-574465.7293,1,100,100,26.45,25.72,1,1,1248.1,1263.9,0,0,1,0,0
24514,-5698444.271,-574465.7293,1,100,100,26.81,26.02,1,1,1282.2,1254,0,0,1,0,0
24515,-5697444.271,-574465.7293,1,100,100,27.05,25.96,1,1,1235.3,1291.1,0,0,1,0,0
24516,-5696444.271,-574465.7293,1,100,100,24.6,23.14,1,1,1257.8,1336.9,0,0,1,0,0
24517,-5695444.271,-574465.7293,1,100,100,26.65,25.43,1,1,1162.1,1284,0,0,1,0,0
24518,-5694444.271,-574465.7293,1,100,100,25.84,24.7,1,1,1254.6,1342.5,0,0,1,0,0
24519,-5693444.271,-574465.7293,1,100,100,25.7,24.9,1,1,1257.2,1341.7,0,0,1,0,0
24520,-5692444.271,-574465.7293,1,100,100,25.71,24.56,1,1,1267.2,1286.3,0,0,1,0,0
24521,-5691444.271,-574465.7293,1,100,100,25.66,24.46,1,1,1230.9,1229.6,0,0,1,0,0
24522,-5690444.271,-574465.7293,1,100,100,25.17,24.09,1,1,1268.9,1276.3,0,0,1,0,0
24523,-5689444.271,-574465.7293,1,100,100,25.08,24.12,1,1,1247.7,1260.9,0,0,1,0,0
24524,-5688444.271,-574465.7293,1,100,100,25.92,25.15,1,1,1166.4,1303.9,0,0,1,0,0
24525,-5687444.271,-574465.7293,1,100,100,25.84,24.57,1,1,1221.9,1292.1,0,0,1,0,0
24526,-5686444.271,-574465.7293,1,100,100,25.48,25.14,1,1,1234.9,1300,0,0,1,0,0
24527,-5685444.271,-574465.7293,1,100,100,24.36,23.59,1,1,1248.3,1288.4,0,0,1,0,0
24528,-5684444.271,-574465.7293,1,100,100,24.99,24.09,1,1,1237.7,1297.3,0,0,1,0,0
24529,-5683444.271,-574465.7293,1,100,100,25.43,24.62,1,1,1209.7,1235.5,0,0,1,0,0
24601,-5811444.271,-575465.7293,1,100,100,22.47,22.19,1,1,1253,1324.3,0,0,0,0,0
24602,-5810444.271,-575465.7293,1,100,100,23.83,23.69,1,1,1256,1320.7,0,0,0,0,0
24603,-5809444.271,-575465.7293,1,100,100,25.15,24.53,1,1,1288.6,1322,0,0,0,0,0
24604,-5808444.271,-575465.7293,1,100,100,27.62,26.96,1,1,1217.4,1310.9,0,0,0,0,0
24605,-5807444.271,-575465.7293,1,100,100,27.92,27.14,1,1,1280.1,1329.8,0,0,0,0,0
24606,-5806444.271,-575465.7293,1,100,100,27.72,26.76,1,1,1252.3,1276.8,0,0,0,0,0
24607,-5805444.271,-575465.7293,1,100,100,26.56,25.57,1,1,1266.1,1344.4,0,0,0,0,0
24608,-5804444.271,-575465.7293,1,100,100,27.44,26.4,1,1,1246.1,1339.7,0,0,0,0,0
24609,-5803444.271,-575465.7293,1,100,100,26.18,25.66,1,1,1273.7,1228.3,0,0,0,0,0
24610,-5802444.271,-575465.7293,1,100,100,26.03,25,1,1,1218.8,1317.3,0,0,0,0,0
24611,-5801444.271,-575465.7293,1,100,100,27.08,26.3,1,1,1254.9,1330.3,0,0,0,0,0
24612,-5800444.271,-575465.7293,1,100,100,27.02,25.66,1,1,1259.8,1338.8,0,0,0,0,0
24613,-5799444.271,-575465.7293,1,100,100,27.27,26.6,1,1,1258.9,1320.1,0,0,0,0,0
24614,-5798444.271,-575465.7293,1,100,100,27.4,25.9,1,1,1206.3,1339.5,0,0,0,0,0
24615,-5797444.271,-575465.7293,1,100,100,27.15,26.06,1,1,1246,1345.6,0,0,0,0,0
24616,-5796444.271,-575465.7293,1,100,100,27.87,26.89,1,1,1249.6,1311.5,0,0,0,0,0
24617,-5795444.271,-575465.7293,1,100,100,27.87,26.4,1,1,1286.9,1262.9,0,0,0,0,0
24618,-5794444.271,-575465.7293,1,100,100,27.17,25.73,1,1,1263.1,1253.6,0,0,0,0,0
24619,-5793444.271,-575465.7293,1,100,100,28.39,27.13,1,1,1227,1351.7,0,0,0,0,0
24620,-5792444.271,-575465.7293,1,100,100,28.58,27.81,1,1,1296.9,1330.7,0,0,0,0,0
24621,-5791444.271,-575465.7293,1,100,100,28.05,27.64,1,1,1309.3,1243.1,0,0,0,0,0
24622,-5790444.271,-575465.7293,1,100,100,27.52,27.19,1,1,1297.9,1350.9,0,0,0,0,0
24623,-5789444.271,-575465.7293,1,100,100,26.34,26.17,1,1,1327.8,1403.6,0,0,0,0,0
24624,-5788444.271,-575465.7293,1,100,100,27,26.54,1,1,1262,1383,0,0,0,0,0
24625,-5787444.271,-575465.7293,1,100,100,26.59,26.02,1,1,1227.5,1402.4,0,0,0,0,0
24626,-5786444.271,-575465.7293,1,100,100,26.24,26.04,1,1,1350.7,1356.7,0,0,0,0,0
24627,-5785444.271,-575465.7293,1,100,100,26.75,26.09,1,1,1308,1343.5,0,0,0,0,0
24628,-5784444.271,-575465.7293,1,100,100,27.35,26.78,1,1,1284.8,1308.4,0,0,0,0,0
24629,-5783444.271,-575465.7293,1,100,100,27.31,26.52,1,1,1267.1,1371.1,0,0,0,0,0
24630,-5782444.271,-575465.7293,1,100,100,27.15,26.49,1,1,1280.5,1341.9,0,0,0,0,0
24631,-5781444.271,-575465.7293,1,100,100,26.46,25.35,1,1,1254.2,1295.9,0,0,0,0,0
24632,-5780444.271,-575465.7293,1,100,100,26.81,25.82,1,1,1259.1,1249.3,0,0,0,0,0
24633,-5779444.271,-575465.7293,1,100,100,25.43,24.68,1,1,1302.8,1348.3,0,0,0,0,0
24634,-5778444.271,-575465.7293,1,100,100,22.17,21.34,1,1,1299.6,1338.2,0,0,0,0,0
24635,-5777444.271,-575465.7293,1,100,100,26.93,26.41,1,1,1289.7,1376.2,0,0,0,0,0
24636,-5776444.271,-575465.7293,1,100,100,22.72,22.58,1,1,1292.8,1343.6,0,0,0,0,0
24637,-5775444.271,-575465.7293,1,100,100,22.43,22.19,1,1,1281.2,1345.9,0,0,0,0,0
24638,-5774444.271,-575465.7293,1,100,100,22.42,21.72,1,1,1264.1,1365.6,0,0,0,0,0
24639,-5773444.271,-575465.7293,1,100,100,21.61,21.35,1,1,1299.1,1350.4,0,0,0,0,0
24640,-5772444.271,-575465.7293,1,100,100,23.65,23.71,1,1,1275.1,1329.1,0,0,0,0,0
24641,-5771444.271,-575465.7293,1,100,100,24.49,24.28,1,1,1297.5,1338.9,0,0,0,-3,0
24642,-5770444.271,-575465.7293,1,100,100,25.93,25.16,1,1,1300.6,1323.7,0,0,0,0,0
24643,-5769444.271,-575465.7293,1,100,100,24.48,23.75,1,1,1187.5,1352.8,0,0,0,0,0
24644,-5768444.271,-575465.7293,1,100,100,23.72,22.59,1,1,1300.3,1359.8,0,0,0,0,0
24645,-5767444.271,-575465.7293,1,100,100,25.01,24.18,1,1,1267,1378,0,0,0,0,0
24646,-5766444.271,-575465.7293,1,100,100,27.74,26.92,1,1,1262.2,1359.4,0,0,0,0,0
24647,-5765444.271,-575465.7293,1,100,100,27.58,26.78,1,2,1306.6,1391.8,0,0,0,0,0
24648,-5764444.271,-575465.7293,1,100,80,26.24,20.2,1,1,1309.5,1345.1,0,0,0,0,0
24649,-5763444.271,-575465.7293,1,100,100,27.41,27.05,1,1,1291.1,1351,0,0,0,0,0
24650,-5762444.271,-575465.7293,1,100,100,26.87,26.21,1,1,1304.4,1337.3,0,0,0,0,0
24651,-5761444.271,-575465.7293,1,100,100,26.27,26.01,1,1,1297.6,1376.4,0,0,1,0,0
24652,-5760444.271,-575465.7293,1,100,100,23.61,24.12,1,1,1262.9,1362.6,0,0,1,0,0
24653,-5759444.271,-575465.7293,1,100,100,24.23,23.68,1,1,1269.2,1298.4,0,0,1,0,0
24654,-5758444.271,-575465.7293,1,100,100,22.33,21.78,1,1,1315.6,1361.3,0,0,1,0,0
24655,-5757444.271,-575465.7293,1,100,100,25.64,25.18,1,1,1265.2,1350.3,0,0,1,0,0
24656,-5756444.271,-575465.7293,1,100,100,24.05,23.76,1,1,1172.6,1344.3,0,0,1,0,0
24657,-5755444.271,-575465.7293,1,100,100,25.04,25.14,1,1,1256.1,1312.8,0,0,1,0,0
24658,-5754444.271,-575465.7293,1,100,100,23.71,22.85,1,1,1264.6,1314.5,0,0,1,0,0
24659,-5753444.271,-575465.7293,1,100,100,23.46,22.5,1,1,1229.5,1333.8,0,0,1,0,0
24660,-5752444.271,-575465.7293,1,100,100,25.83,24.55,1,1,1294.5,1360.3,0,0,1,0,0
24661,-5751444.271,-575465.7293,1,100,100,25.63,24.22,1,1,1297.4,1350.7,0,0,1,0,0
24662,-5750444.271,-575465.7293,1,100,100,26.46,24.96,1,1,1275.6,1348.4,0,0,1,0,0
24663,-5749444.271,-575465.7293,1,100,100,24.44,23.46,1,1,1286.2,1360.3,0,0,1,0,0
24664,-5748444.271,-575465.7293,1,100,100,22.11,21.68,1,1,1269.2,1348.9,0,0,1,0,0
24665,-5747444.271,-575465.7293,1,100,100,22.22,21.16,1,1,1269.7,1314.2,0,0,1,0,0
24666,-5746444.271,-575465.7293,1,100,100,24.91,23.9,1,1,1285.1,1359.7,0,0,1,0,0
24667,-5745444.271,-575465.7293,1,100,100,26.48,25.68,1,1,1289.4,1314.6,0,0,1,0,0
24668,-5744444.271,-575465.7293,1,100,100,23.47,22.91,1,1,1348.1,1307.6,0,0,1,0,0
24669,-5743444.271,-575465.7293,1,100,100,25.77,24.75,1,1,1324.6,1346,0,0,1,0,0
24670,-5742444.271,-575465.7293,1,100,100,26.37,25.33,1,1,1309.9,1338.6,0,0,1,0,0
24671,-5741444.271,-575465.7293,1,100,100,25.14,23.87,1,1,1348.2,1296.4,0,0,1,0,0
24672,-5740444.271,-575465.7293,1,100,100,26.57,25.25,1,1,1323.1,1356.5,0,0,1,0,0
24673,-5739444.271,-575465.7293,1,100,100,27.23,26.18,1,1,1323.2,1343.5,0,0,1,0,0
24674,-5738444.271,-575465.7293,1,100,100,27.39,26.51,1,1,1328,1311.9,0,0,1,0,0
24675,-5737444.271,-575465.7293,1,100,100,27.36,26.35,1,1,1249.4,1299,0,0,1,0,0
24676,-5736444.271,-575465.7293,1,100,100,27.74,27.02,1,1,1294.6,1321.5,0,0,1,0,0
24677,-5735444.271,-575465.7293,1,100,100,27.11,26.2,1,1,1236.6,1274.4,0,0,1,0,0
24678,-5734444.271,-575465.7293,1,100,100,27.61,26.34,1,1,1269.5,1285.6,0,0,1,0,0
24679,-5733444.271,-575465.7293,1,100,100,26.44,25.92,1,1,1304.1,1302.4,0,0,1,0,0
24680,-5732444.271,-575465.7293,1,100,100,26.82,26.24,1,1,1222.7,1324.7,0,0,1,0,0
24681,-5731444.271,-575465.7293,1,100,100,27.02,25.88,1,1,1319.5,1329.5,0,0,1,0,0
24682,-5730444.271,-575465.7293,1,100,100,26.58,26.4,1,1,1313.3,1322.4,0,0,1,0,0
24683,-5729444.271,-575465.7293,1,100,100,26,26.37,1,1,1213.9,1312.6,0,0,1,0,0
24684,-5728444.271,-575465.7293,1,100,100,27.2,26.66,1,1,1261.5,1346.3,0,0,1,0,0
24685,-5727444.271,-575465.7293,1,100,100,27.14,26.52,1,1,1258.6,1340.7,0,0,1,-8,0
24686,-5726444.271,-575465.7293,1,100,100,28.19,27.44,1,1,1288.3,1331.6,0,0,1,-12,0
24687,-5725444.271,-575465.7293,1,100,100,27.32,26.44,1,1,1220.3,1325.3,0,0,1,0,0
24688,-5724444.271,-575465.7293,1,100,100,27.9,26.88,1,1,1201.1,1290.5,0,0,1,0,0
24689,-5723444.271,-575465.7293,1,100,100,28.22,27.48,1,1,1298.8,1320.7,0,0,1,0,0
24690,-5722444.271,-575465.7293,1,100,100,27.71,26.76,1,1,1322,1344.7,0,0,1,0,0
24691,-5721444.271,-575465.7293,1,100,100,28.44,27.97,1,1,1300.2,1305.1,0,0,1,0,0
24692,-5720444.271,-575465.7293,1,100,100,28.84,27.66,1,1,1262.4,1320.5,0,0,1,-6,0
24693,-5719444.271,-575465.7293,1,100,100,28.3,26.97,1,1,1255.9,1329,0,0,1,-34,0
24694,-5718444.271,-575465.7293,1,100,100,27.24,26.06,1,1,1228.6,1343.6,0,0,1,-8,0
24695,-5717444.271,-575465.7293,1,100,100,26.54,25.19,1,1,1170.8,1305.8,0,0,1,-93,0
24696,-5716444.271,-575465.7293,1,100,100,25.02,23.64,1,1,1226.7,1309.3,0,0,1,-88,0
24697,-5715444.271,-575465.7293,1,100,100,27.13,25.77,1,1,1225.3,1308.1,0,0,1,-89,0
24698,-5714444.271,-575465.7293,1,100,100,26.57,25.06,1,1,1243.6,1356.8,0,0,1,-85,0
24699,-5713444.271,-575465.7293,1,100,100,27.18,25.46,1,1,1295.9,1320.7,0,0,1,-72,0
24700,-5712444.271,-575465.7293,1,100,100,27.22,26.07,1,1,1212.4,1315.3,0,0,1,-58,0
24701,-5711444.271,-575465.7293,1,100,100,26.32,25.44,1,1,1215.5,1330.1,0,0,1,-45,0
24702,-5710444.271,-575465.7293,1,100,100,27.1,25.77,1,1,1194.6,1336.1,0,0,1,-66,0
24703,-5709444.271,-575465.7293,1,100,100,26.32,25.69,1,1,1253,1360.9,0,0,1,-54,0
24704,-5708444.271,-575465.7293,1,100,100,28.05,27.1,1,1,1195.5,1327.6,0,0,1,-24,0
24705,-5707444.271,-575465.7293,1,100,100,27.51,26.88,1,1,1274.5,1312.7,0,0,1,-80,0
24706,-5706444.271,-575465.7293,1,100,100,26.6,25.71,1,1,1236.6,1325.5,0,0,1,-80,0
24707,-5705444.271,-575465.7293,1,98,100,26.57,25.74,1,1,1267.5,1311.4,0,0,1,-20,0
24708,-5704444.271,-575465.7293,1,83,98,17.17,16.59,1,1,1211.3,1277.8,0,0,1,-84,0
24709,-5703444.271,-575465.7293,1,98,83,19.85,19.62,1,1,1298.8,1318.1,0,0,1,-81,0
24710,-5702444.271,-575465.7293,1,100,98,25,25,1,1,1243.3,1151.5,0,0,1,-60,0
24711,-5701444.271,-575465.7293,1,100,100,27.53,27.09,1,1,1257.8,1318.2,0,0,1,-79,0
24712,-5700444.271,-575465.7293,1,100,100,23.28,22.65,1,1,1252,1328.1,0,0,1,-86,0
24713,-5699444.271,-575465.7293,1,100,100,23.12,22.93,1,1,1228.1,1316.5,0,0,1,-79,0
24714,-5698444.271,-575465.7293,1,100,100,25.4,24.92,1,1,1270.6,1268.2,0,0,1,-68,0
24715,-5697444.271,-575465.7293,1,100,100,27.35,26.71,1,1,1242.3,1272.9,0,0,1,-93,0
24716,-5696444.271,-575465.7293,1,100,100,27.3,26.38,1,1,1215,1322,0,0,1,-59,0
24717,-5695444.271,-575465.7293,1,100,100,26.73,25.68,1,1,1233.1,1297.2,0,0,1,-61,0
24718,-5694444.271,-575465.7293,1,100,100,25.93,24.75,1,1,1236.1,1295.2,0,0,1,-87,0
24719,-5693444.271,-575465.7293,1,100,100,23.93,22.84,1,1,1249.9,1308.4,0,0,1,-22,0
24720,-5692444.271,-575465.7293,1,100,100,23.21,22.36,1,1,1217.8,1321.6,0,0,1,-60,0
24721,-5691444.271,-575465.7293,1,100,100,24.01,23.22,1,1,1169.8,1320.1,0,0,1,-31,0
24722,-5690444.271,-575465.7293,1,100,100,22.55,21.63,1,1,1232.5,1243.2,0,0,1,-67,0
24723,-5689444.271,-575465.7293,1,100,100,24.63,23.98,1,1,1231.3,1294.3,0,0,1,-55,0
24724,-5688444.271,-575465.7293,1,100,100,25.7,25,1,1,1217.2,1252.9,0,0,1,-66,0
24725,-5687444.271,-575465.7293,1,100,100,26.14,25.01,1,1,1266.5,1326.5,0,0,1,-62,0
24726,-5686444.271,-575465.7293,1,100,100,26.12,25.99,1,1,1222.1,1304.6,0,0,1,-20,0
24727,-5685444.271,-575465.7293,1,100,100,25.35,24.76,1,1,1253.1,1324.5,0,0,1,0,0
24728,-5684444.271,-575465.7293,1,100,100,26.09,25.38,1,1,1248.2,1286.5,0,0,1,1,0
24729,-5683444.271,-575465.7293,1,100,100,25.61,25,1,1,1259.6,1309.2,0,0,1,0,0
24801,-5811444.271,-576465.7293,1,100,99,21.31,20.61,1,1,1247.8,1256.9,0,0,0,0,0
24802,-5810444.271,-576465.7293,1,100,100,25.86,25.68,1,1,1256.3,1208.3,0,0,0,0,0
24803,-5809444.271,-576465.7293,1,100,100,25.86,24.88,1,1,1255.4,1345.7,0,0,0,0,0
